"Полож.пед.акселер.,%","Давл.масла двиг.,кПа","Темп.масла двиг.,°С","Обор.двиг.,об/мин","Значение счетчика моточасов, час:мин",Сост.пед.сцепл.,КПП. Температура масла,КПП. Давление масла в системе смазки,Скорость,ДВС. Давление смазки,ДВС. Температура охлаждающей жидкости,"Давление в пневмостистеме (spn46), кПа",Уровень топлива % (spn96),Электросистема. Напряжение,ДВС. Частота вращения коленчатого вала,predict
74.8,392,,1616.25,65006.0,1.0,,1168,0,392,83,768,,,1616.25,1
74.8,388,,1624.125,65006.0,1.0,,1168,12.7,388,83,768,,,1624.125,1
76.8,392,,1654.0,65006.0,1.0,,1168,12.9,392,83,768,,,1654,1
45.6,260,,1124.0,65006.0,1.0,,1136,9.2,260,83,768,,27.9,1124,1
41.6,248,,1146.5,65012.0,1.0,,1152,0,248,83,768,,,1146.5,1
68.4,364,,1549.0,65012.0,1.0,,1168,12.1,364,83,768,,,1549,1
72.8,368,,1568.625,65012.0,1.0,,1168,12.2,368,83,768,,,1568.625,1
74.4,380,,1599.75,65012.0,1.0,,1168,12.5,380,83,768,,,1599.75,1
73.2,380,,1604.0,65012.0,1.0,,1168,0,380,83,760,,,1604,1
72.4,360,,1598.625,65012.0,1.0,,1168,12.3,360,83,768,,27.9,1598.625,1
72.4,368,,1579.25,65012.0,1.0,,1168,12.5,368,83,768,,,1579.25,1
72.8,380,,1609.625,65012.0,1.0,,1168,0,380,83,768,,,1609.625,1
39.6,240,,1117.0,65012.0,1.0,,1136,8.8,240,83,768,,,1117,1
38.8,228,,1098.0,65012.0,1.0,,1136,8.6,228,83,768,,,1098,1
76.8,380,,1609.625,65012.0,1.0,,1168,12.5,380,83,768,,,1609.625,1
73.6,380,,1591.0,65012.0,1.0,,1168,12.4,380,83,768,,,1591,1
76.4,392,,1669.25,65018.0,1.0,,1184,12.9,392,83,768,,,1669.25,1
76.0,400,,1627.5,65018.0,1.0,,1168,0,400,83,768,,,1627.5,1
76.0,388,,1624.125,65018.0,1.0,,1168,0,388,83,760,,,1624.125,1
75.2,368,,1640.0,,1.0,,1168,12.5,368,83,768,,,1640,1
24.0,160,,916.5,65018.0,1.0,,1120,7,160,83,768,,,916.5,1
34.8,220,,1077.5,65018.0,1.0,,1136,0,220,83,760,,,1077.5,1
73.6,380,,1632.0,65018.0,1.0,,1184,12.6,380,83,736,,,1632,1
76.0,384,,1615.125,65018.0,1.0,,1168,12.5,384,83,744,,,1615.125,1
77.2,400,,1635.5,65018.0,1.0,,1168,12.9,400,83,744,,,1635.5,1
79.6,400,,1683.625,65018.0,1.0,,1184,0,400,83,736,,,1683.625,1
76.0,388,,1621.875,65018.0,1.0,,1168,12.9,388,83,744,,,1621.875,1
78.0,388,,1686.0,65018.0,1.0,,1168,0,388,83,744,,,1686,1
74.8,380,,1572.875,65024.0,1.0,,1168,0,380,83,744,,,1572.875,1
39.6,228,,1124.0,65024.0,1.0,,1136,8.8,228,83,744,,,1124,1
71.2,380,,1576.0,65024.0,1.0,,1168,12.3,380,83,744,,,1576,1
71.6,380,,1562.5,65024.0,1.0,,1168,12.5,380,83,736,,,1562.5,1
72.4,380,,1565.5,65024.0,1.0,,1168,12.6,380,83,744,,,1565.5,1
73.6,380,,1610.75,65024.0,1.0,,1168,12.5,380,83,744,,,1610.75,1
74.0,380,,1617.375,65024.0,1.0,,1168,12.6,380,83,736,,,1617.375,1
73.2,380,,1638.875,65024.0,1.0,,1168,12.8,380,83,744,,,1638.875,1
74.4,380,,1598.0,65024.0,1.0,,1168,12.6,380,83,816,,,1598,1
42.0,240,,1203.0,65024.0,1.0,,1136,9.3,240,83,816,,,1203,1
74.0,380,,1621.875,,1.0,,1168,12.5,380,83,784,,,1621.875,1
70.8,368,,1543.875,65024.0,1.0,,1168,0,368,83,784,,,1543.875,1
73.6,380,,1583.5,65030.0,1.0,,1168,12.6,380,83,784,,,1583.5,1
76.0,388,,1618.5,65030.0,1.0,,1168,0,388,83,784,,,1618.5,1
76.0,388,,1627.5,65030.0,1.0,,1168,13,388,83,784,,,1627.5,1
76.4,388,,1641.125,65030.0,1.0,,1168,0,388,83,784,,,1641.125,1
76.8,388,,1662.125,65030.0,1.0,,1168,13,388,83,784,,,1662.125,1
74.8,380,,1603.0,65030.0,1.0,,1168,12.5,380,83,784,,,1603,1
36.0,240,,1118.125,65030.0,1.0,,1136,0,240,82,784,,,1118.125,1
76.8,400,,1645.75,65030.0,1.0,,1168,0,400,82,784,,,1645.75,1
76.8,400,,1671.625,65030.0,1.0,,1168,12.9,400,82,784,,,1671.625,1
77.2,388,,1652.75,65030.0,1.0,,1168,12.8,388,83,784,,,1652.75,1
77.2,400,,1647.0,65030.0,1.0,,1184,0,400,83,784,,,1647,1
78.8,400,,1708.125,65030.0,1.0,,1184,13.3,400,83,784,,,1708.125,1
76.4,380,,1632.0,65036.0,1.0,,1168,12.8,380,83,784,,,1632,1
76.4,380,,1635.5,65036.0,1.0,,1168,12.7,380,83,784,,,1635.5,1
47.6,268,,1224.5,65036.0,1.0,,1136,0,268,84,784,,,1224.5,1
77.2,400,,1659.75,65036.0,1.0,,1184,0,400,83,784,,,1659.75,1
80.4,408,,1718.125,65036.0,1.0,,1184,13.5,408,83,784,,,1718.125,1
81.2,400,,1712.0,65036.0,1.0,,1168,13.2,400,83,784,,,1712,1
77.6,388,,1656.25,65036.0,1.0,,1168,0,388,83,784,,,1656.25,1
78.4,388,,1664.5,65036.0,1.0,,1168,0,388,83,784,,,1664.5,1
74.4,380,,1606.375,65036.0,1.0,,1168,0,380,83,784,,,1606.375,1
77.2,388,,1678.875,65036.0,1.0,,1168,0,388,83,784,,,1678.875,1
14.0,128,,785.375,65036.0,1.0,,1104,6,128,83,784,,,785.375,1
42.4,200,,1112.75,65036.0,1.0,,1120,8,200,83,784,,,1112.75,1
72.0,368,,1574.0,65042.0,1.0,,1168,12.2,368,83,784,,,1574,1
74.8,388,,1645.75,65042.0,1.0,,1168,12.8,388,83,784,,,1645.75,1
77.6,388,,1666.875,65042.0,1.0,,1168,0,388,83,784,,27.9,1666.875,1
77.2,388,,1666.875,65042.0,1.0,,1168,0,388,83,784,,,1666.875,1
76.4,380,,1638.875,65042.0,1.0,,1168,0,380,83,784,,,1638.875,1
77.6,388,,1697.0,65042.0,1.0,,1168,13,388,83,784,,,1697,1
32.8,220,,1027.875,65042.0,1.0,,1136,0,220,83,784,,,1027.875,1
59.6,320,,1461.0,65042.0,1.0,,1168,11.3,320,82,784,,,1461,1
70.4,360,,1567.625,65042.0,1.0,,1168,12.2,360,83,800,,,1567.625,1
72.8,380,,1616.25,65042.0,1.0,,1168,12.6,380,83,800,,,1616.25,1
73.6,380,,1607.5,65042.0,1.0,,1168,12.5,380,83,800,,27.85,1607.5,1
72.4,368,,1602.0,65042.0,1.0,,1168,12.6,368,83,800,,27.85,1602,1
75.6,388,,1625.25,65048.0,1.0,,1168,12.9,388,83,800,,27.9,1625.25,1
74.4,380,,1595.375,65048.0,1.0,,1168,12.9,380,83,800,,,1595.375,1
70.4,368,,1583.5,65048.0,1.0,,1168,0,368,83,800,,,1583.5,1
27.6,160,,984.625,65048.0,1.0,,1120,7.1,160,83,800,,27.85,984.625,1
48.8,288,,1264.0,65048.0,1.0,,1152,0,288,83,784,,27.85,1264,1
71.6,368,,1610.75,65048.0,1.0,,1168,0,368,82,784,,27.8,1610.75,1
71.6,368,,1582.5,65048.0,1.0,,1168,12.3,368,82,784,,,1582.5,1
76.0,388,,1628.625,65048.0,1.0,,1168,12.8,388,83,784,,27.8,1628.625,1
74.4,380,,1606.0,65048.0,1.0,,1168,12.6,380,83,784,,,1606,1
73.6,368,,1564.5,65048.0,1.0,,1152,12.3,368,83,784,,,1564.5,1
72.0,368,,1585.625,65048.0,1.0,,1168,0,368,83,784,,27.9,1585.625,1
70.4,380,,1581.375,65048.0,1.0,,1168,12.5,380,83,784,,,1581.375,1
58.0,308,,1400.875,65054.0,1.0,,1136,10.9,308,83,784,,,1400.875,1
74.8,380,,1636.5,65054.0,1.0,,1168,0,380,83,800,,27.9,1636.5,1
75.2,380,,1616.25,65054.0,1.0,,1168,12.8,380,83,800,,,1616.25,1
74.4,380,,1590.0,65054.0,1.0,,1168,12.5,380,83,800,,27.9,1590,1
76.0,380,,1606.375,65054.0,1.0,,1168,12.7,380,83,800,,27.8,1606.375,1
76.4,380,,1671.625,65054.0,1.0,,1168,0,380,83,784,,,1671.625,1
74.8,380,,1620.75,65054.0,1.0,,1152,0,380,83,784,,,1620.75,1
48.0,320,,1314.375,65054.0,1.0,,1136,10.6,320,83,784,,,1314.375,1
19.2,208,,785.875,65054.0,1.0,,1120,7.8,208,83,784,,,785.875,1
34.0,208,,1062.375,65054.0,1.0,,1120,8.2,208,83,784,,,1062.375,1
70.4,380,,1608.5,65054.0,1.0,,1168,0,380,83,784,,,1608.5,1
74.0,380,,1584.5,65054.0,1.0,,1168,12.6,380,82,784,,27.9,1584.5,1
76.4,388,,1676.5,65100.0,1.0,,1184,12.9,388,83,800,,,1676.5,1
75.6,388,,1607.0,65100.0,1.0,,1168,12.7,388,83,768,,27.9,1607,1
76.8,388,,1648.125,65100.0,1.0,,1168,0,388,83,768,,,1648.125,1
75.2,368,,1619.625,65100.0,1.0,,1168,12.6,368,83,768,,,1619.625,1
16.4,140,,753.75,65100.0,1.0,,1104,0,140,83,768,,,753.75,1
75.2,380,,1603.0,65100.0,1.0,,1168,0,380,83,768,,,1603,1
74.4,380,,1623.0,65100.0,1.0,,1168,12.6,380,82,768,,,1623,1
75.6,388,,1632.0,65100.0,1.0,,1168,12.8,388,83,768,,,1632,1
77.6,400,,1689.625,65100.0,1.0,,1184,13.2,400,83,768,,,1689.625,1
78.0,400,,1663.375,65100.0,1.0,,1168,0,400,83,768,,,1663.375,1
77.2,388,,1659.75,65100.0,1.0,,1168,0,388,83,768,,,1659.75,1
76.8,388,,1658.625,65100.0,1.0,,1168,12.9,388,83,768,,,1658.625,1
4.0,108,,699.0,65106.0,1.0,,1088,5.4,108,83,768,,,699,1
20.4,148,,822.25,65106.0,1.0,,1120,6.4,148,83,768,,,822.25,1
74.8,388,,1632.0,65106.0,1.0,,1168,0,388,82,768,,,1632,1
77.6,400,,1692.125,65106.0,1.0,,1184,0,400,82,768,,,1692.125,1
79.6,400,,1676.5,65106.0,1.0,,1184,13.2,400,83,768,,,1676.5,1
81.6,400,,1714.5,65106.0,1.0,,1168,13.3,400,83,768,,,1714.5,1
81.2,408,,1712.0,,1.0,,1168,0,408,83,768,,,1712,1
77.6,388,,1712.0,65106.0,1.0,,1168,13.2,388,83,768,,,1712,1
23.6,240,,1009.25,65106.0,1.0,,1136,0,240,83,768,,,1009.25,1
36.4,220,,975.625,65106.0,1.0,,1136,0,220,84,768,,,975.625,1
75.6,388,,1640.0,65106.0,1.0,,1168,12.9,388,83,768,,,1640,1
76.8,400,,1618.5,65106.0,1.0,,1168,0,400,83,768,,,1618.5,1
77.2,380,,1671.625,65112.0,1.0,,1168,12.9,380,83,768,,,1671.625,1
77.6,380,,1635.5,65112.0,1.0,,1168,12.8,380,83,768,,,1635.5,1
75.6,388,,1627.5,65112.0,1.0,,1168,12.9,388,83,768,,,1627.5,1
72.4,368,,1631.0,65112.0,1.0,,1168,0,368,83,768,,,1631,1
74.4,380,,1640.0,65112.0,1.0,,1168,12.8,380,83,768,,,1640,1
26.8,188,,871.5,65112.0,1.0,,1120,7.3,188,84,768,,,871.5,1
55.6,280,,1369.75,65112.0,1.0,,1136,10.6,280,83,768,,,1369.75,1
72.4,368,,1590.0,65112.0,1.0,,1168,12.5,368,82,768,,,1590,1
73.2,368,,1598.625,65112.0,1.0,,1168,12.4,368,83,768,,,1598.625,1
71.2,380,,1550.0,65112.0,1.0,,1168,0,380,83,768,,,1550,1
72.8,360,,1559.25,65112.0,1.0,,1168,0,360,83,768,,,1559.25,1
73.6,368,,1602.0,65112.0,1.0,,1168,12.6,368,83,768,,,1602,1
74.4,380,,1609.625,65118.0,1.0,,1168,12.6,380,83,768,,,1609.625,1
72.8,380,,1595.375,65118.0,1.0,,1168,12.5,380,83,768,,,1595.375,1
42.8,240,,1166.0,65118.0,1.0,,1136,9.1,240,84,744,,,1166,1
74.8,380,,1603.0,65118.0,1.0,,1168,12.6,380,83,744,,,1603,1
72.0,368,,1588.0,65118.0,1.0,,1168,0,368,83,744,,,1588,1
76.4,388,,1675.25,65118.0,1.0,,1184,0,388,83,744,,,1675.25,1
76.8,388,,1632.0,65118.0,1.0,,1168,12.8,388,83,744,,27.85,1632,1
80.0,388,,1683.625,65118.0,1.0,,1168,0,388,83,736,,27.9,1683.625,1
78.4,400,,1680.0,65118.0,1.0,,1168,0,400,83,744,,27.85,1680,1
75.6,388,,1610.75,65118.0,1.0,,1168,12.8,388,83,744,,27.85,1610.75,1
34.8,200,,1013.625,65118.0,1.0,,1136,7.7,200,83,744,,27.8,1013.625,1
10.4,208,,960.5,65118.0,1.0,,1120,7.6,208,83,744,,27.85,960.5,1
0.0,100,,654.0,65124.0,1.0,,1168,0,100,82,744,,,654,1
0.0,108,,650.0,65124.0,1.0,,1152,0,108,83,736,,27.9,650,1
0.0,108,,650.5,65124.0,1.0,,1168,0,108,82,744,,,650.5,1
0.0,108,,648.0,65124.0,1.0,,1168,0,108,82,744,,27.95,648,1
0.0,112,,650.75,65124.0,1.0,,1168,0,112,83,736,,27.8,650.75,1
0.0,108,,643.25,65124.0,1.0,,1168,0,108,82,744,,27.85,643.25,1
0.0,108,,647.0,65124.0,1.0,,1168,0,108,82,784,,27.8,647,1
0.0,108,,649.875,65124.0,1.0,,1168,0,108,82,816,,27.95,649.875,1
0.0,116,,650.0,65124.0,1.0,,1168,0,116,82,816,,,650,1
0.0,116,,645.0,65124.0,1.0,,1168,0,116,81,816,,,645,1
0.0,108,,647.5,65124.0,1.0,,1168,0,108,81,816,,27.85,647.5,1
0.0,120,,652.0,65124.0,1.0,,1168,0,120,81,816,,27.8,652,1
0.0,120,,651.875,65124.0,1.0,,1168,0,120,81,784,,27.85,651.875,1
0.0,108,,645.25,65130.0,1.0,,1168,0,108,81,784,,,645.25,1
70.8,400,,1560.375,65130.0,1.0,,1184,0,400,81,784,,27.9,1560.375,1
73.6,416,,1621.875,65130.0,1.0,,1184,12.8,416,82,784,,27.8,1621.875,1
74.4,404,,1592.125,65130.0,1.0,,1168,12.6,404,82,784,,27.9,1592.125,1
74.0,400,,1610.75,65130.0,1.0,,1168,12.6,400,83,784,,,1610.75,1
76.4,408,,1643.5,65130.0,1.0,,1184,12.8,408,82,784,,27.8,1643.5,1
76.0,400,,1657.5,65130.0,1.0,,1184,12.9,400,83,784,,27.9,1657.5,1
50.4,300,,1258.625,65130.0,1.0,,1168,9.9,300,83,784,,27.85,1258.625,1
42.8,240,,1107.5,65130.0,1.0,,1136,0,240,83,784,,27.9,1107.5,1
78.8,412,,1659.0,,1.0,,1184,13.1,412,83,784,,27.85,1659,1
80.0,416,,1693.375,65130.0,1.0,,1184,13.2,416,83,784,,27.9,1693.375,1
80.4,408,,1694.5,65130.0,1.0,,1184,13.3,408,83,784,,,1694.5,1
84.8,432,,1778.125,65136.0,1.0,,1184,0,432,83,784,,27.9,1778.125,1
78.8,404,,1671.625,65136.0,1.0,,1184,13.1,404,83,784,,27.85,1671.625,1
78.8,404,,1678.875,65136.0,1.0,,1184,0,404,83,784,,27.85,1678.875,1
78.8,404,,1703.25,65136.0,1.0,,1168,13.2,404,83,784,,27.85,1703.25,1
27.6,188,,956.5,65136.0,1.0,,1120,0,188,83,784,,27.75,956.5,1
73.2,408,,1621.875,65136.0,1.0,,1184,0,408,84,784,,27.9,1621.875,1
78.4,388,,1668.0,65136.0,1.0,,1184,12.9,388,83,784,,,1668,1
76.8,396,,1670.5,65136.0,1.0,,1168,0,396,83,784,,27.8,1670.5,1
74.4,380,,1611.875,65136.0,1.0,,1184,12.6,380,83,784,,27.9,1611.875,1
78.8,388,,1678.875,65136.0,1.0,,1184,0,388,83,784,,27.8,1678.875,1
77.6,400,,1662.0,65136.0,1.0,,1184,0,400,84,784,,27.85,1662,1
77.6,388,,1670.5,65142.0,1.0,,1200,0,388,83,784,,27.8,1670.5,1
42.0,292,,1215.5,,1.0,,1168,11,292,83,784,,27.85,1215.5,1
75.2,388,,1614.0,65142.0,1.0,,1184,0,388,83,784,,27.85,1614,1
78.8,396,,1707.0,65142.0,1.0,,1200,13.2,396,83,784,,27.85,1707,1
75.6,380,,1580.0,65142.0,1.0,,1168,0,380,83,784,,27.9,1580,1
76.8,400,,1659.75,65142.0,1.0,,1184,13.1,400,83,784,,27.8,1659.75,1
76.0,396,,1645.75,65142.0,1.0,,1168,13.1,396,83,784,,27.85,1645.75,1
78.8,388,,1642.375,65142.0,1.0,,1184,13,388,83,784,,27.85,1642.375,1
78.8,392,,1661.0,65142.0,1.0,,1184,13.1,392,83,784,,27.9,1661,1
43.2,264,,1203.625,65142.0,1.0,,1152,9.5,264,84,784,,,1203.625,1
65.2,360,,1516.0,65142.0,1.0,,1168,12.1,360,83,784,,27.8,1516,1
78.4,400,,1637.75,65142.0,1.0,,1184,13,400,83,784,,27.9,1637.75,1
76.8,388,,1621.875,65148.0,1.0,,1168,12.9,388,83,784,,,1621.875,1
77.6,400,,1686.0,65148.0,1.0,,1168,13.2,400,83,784,,27.9,1686,1
76.8,392,,1638.875,65148.0,1.0,,1184,12.9,392,83,784,,27.8,1638.875,1
76.0,380,,1621.875,65148.0,1.0,,1168,0,380,83,784,,27.85,1621.875,1
77.2,380,,1644.625,65148.0,1.0,,1168,12.8,380,83,784,,,1644.625,1
42.4,204,,1068.125,65148.0,1.0,,1136,8.2,204,83,800,,27.8,1068.125,1
76.8,380,,1623.0,65148.0,1.0,,1168,0,380,83,800,,27.9,1623,1
73.6,380,,1603.0,65148.0,1.0,,1168,12.5,380,83,800,,,1603,1
76.0,388,,1642.375,65148.0,1.0,,1168,13,388,83,800,,27.85,1642.375,1
79.2,388,,1659.75,65148.0,1.0,,1168,0,388,83,800,,27.8,1659.75,1
78.0,388,,1671.625,65148.0,1.0,,1168,0,388,83,800,,27.85,1671.625,1
78.4,388,,1695.875,65148.0,1.0,,1168,0,388,83,800,,27.9,1695.875,1
78.4,396,,1676.5,65154.0,1.0,,1168,13.1,396,83,800,,27.8,1676.5,1
30.8,208,,1060.5,65154.0,1.0,,1136,0,208,83,800,,27.85,1060.5,1
32.4,200,,1051.375,65154.0,1.0,,1120,8,200,83,800,,27.8,1051.375,1
75.2,380,,1629.75,65154.0,1.0,,1168,0,380,83,800,,27.9,1629.75,1
78.8,400,,1693.375,65154.0,1.0,,1168,0,400,83,800,,,1693.375,1
80.4,400,,1700.75,65154.0,1.0,,1184,13.3,400,83,800,,,1700.75,1
78.0,392,,1695.875,65154.0,1.0,,1168,0,392,83,800,,,1695.875,1
77.6,388,,1665.625,65154.0,1.0,,1168,0,388,83,768,,,1665.625,1
79.2,400,,1676.5,65154.0,1.0,,1168,0,400,83,768,,,1676.5,1
81.2,400,,1699.5,65154.0,1.0,,1168,0,400,83,768,,,1699.5,1
37.6,228,,1092.5,65154.0,1.0,,1136,8.8,228,83,768,,,1092.5,1
76.4,388,,1652.75,65154.0,1.0,,1168,13,388,83,768,,,1652.75,1
77.6,380,,1649.25,65200.0,1.0,,1168,0,380,83,768,,,1649.25,1
77.6,388,,1686.0,65200.0,1.0,,1168,13,388,83,768,,,1686,1
77.6,388,,1640.0,65200.0,1.0,,1168,0,388,84,768,,,1640,1
78.4,380,,1654.0,65200.0,1.0,,1168,0,380,83,768,,,1654,1
79.6,400,,1692.125,65200.0,1.0,,1168,0,400,83,768,,,1692.125,1
64.8,360,,1550.0,65200.0,1.0,,1168,0,360,83,768,,,1550,1
46.4,248,,1268.125,65200.0,1.0,,1136,9.6,248,84,768,,,1268.125,1
0.0,100,,649.375,65200.0,1.0,,1152,0,100,83,768,,,649.375,1
0.0,100,,651.5,65200.0,1.0,,1152,0,100,82,768,,,651.5,1
0.0,100,,647.125,65200.0,1.0,,1168,0,100,82,768,,,647.125,1
78.8,408,,1675.25,65200.0,1.0,,1168,13.1,408,81,768,,,1675.25,1
79.6,400,,1712.0,65200.0,1.0,,1168,13.3,400,83,768,,,1712,1
78.8,400,,1678.875,65200.0,1.0,,1168,0,400,83,768,,,1678.875,1
78.8,400,,1678.875,65206.0,1.0,,1168,13.2,400,83,768,,27.8,1678.875,1
77.6,388,,1674.0,65206.0,1.0,,1168,13.1,388,83,768,,27.9,1674,1
79.6,400,,1698.25,65206.0,1.0,,1168,0,400,83,768,,27.85,1698.25,1
26.4,200,,978.0,65206.0,1.0,,1136,8.2,200,84,768,,27.85,978,1
72.8,368,,1584.5,65206.0,1.0,,1168,12.4,368,83,768,,27.9,1584.5,1
74.8,360,,1618.5,65206.0,1.0,,1168,0,360,83,768,,27.8,1618.5,1
75.6,380,,1623.0,65206.0,1.0,,1168,12.7,380,83,768,,27.85,1623,1
75.6,380,,1652.75,65206.0,1.0,,1168,13,380,83,768,,27.8,1652.75,1
79.2,400,,1674.0,65206.0,1.0,,1168,0,400,83,768,,27.9,1674,1
77.2,380,,1640.0,65206.0,1.0,,1168,12.9,380,83,768,,27.85,1640,1
76.8,392,,1650.5,65206.0,1.0,,1168,0,392,83,768,,27.85,1650.5,1
42.8,120,,936.25,65212.0,1.0,,640,2,120,84,768,,27.75,936.25,1
36.8,208,,1089.5,65212.0,1.0,,1136,0,208,83,768,,27.75,1089.5,1
45.2,240,,1171.75,65212.0,1.0,,1136,9.2,240,83,768,,27.85,1171.75,1
78.0,400,,1661.0,65212.0,1.0,,1168,12.9,400,83,768,,27.85,1661,1
78.4,400,,1671.625,65212.0,1.0,,1184,13.1,400,83,768,,27.9,1671.625,1
77.6,388,,1681.25,65212.0,1.0,,1184,13,388,83,768,,27.85,1681.25,1
74.8,388,,1644.625,65212.0,1.0,,1184,0,388,83,768,,27.9,1644.625,1
79.2,388,,1687.25,65212.0,1.0,,1184,13.2,388,83,744,,27.85,1687.25,1
78.8,380,,1668.0,65212.0,1.0,,1184,13,380,83,736,,27.8,1668,1
28.8,168,,832.75,65212.0,1.0,,1136,7.1,168,83,744,,27.85,832.75,1
58.0,280,,1369.75,65212.0,1.0,,1152,10.6,280,84,744,,,1369.75,1
76.0,400,,1643.0,65212.0,1.0,,1168,13.1,400,83,736,,27.85,1643,1
79.6,388,,1675.25,65218.0,1.0,,1168,0,388,83,744,,27.8,1675.25,1
77.6,380,,1651.5,65218.0,1.0,,1168,12.9,380,83,736,,,1651.5,1
77.6,380,,1671.625,65218.0,1.0,,1168,0,380,83,736,,,1671.625,1
79.2,400,,1698.0,65218.0,1.0,,1152,13.2,400,83,744,,27.8,1698,1
78.8,400,,1702.0,65218.0,1.0,,1168,13.1,400,83,744,,27.9,1702,1
65.2,320,,1513.0,65218.0,1.0,,1152,11.6,320,83,744,,27.8,1513,1
78.8,400,,1674.0,65218.0,1.0,,1168,0,400,83,744,,27.9,1674,1
79.2,388,,1650.5,65218.0,1.0,,1168,12.9,388,83,744,,27.8,1650.5,1
79.2,388,,1675.25,65218.0,1.0,,1168,13.1,388,83,744,,,1675.25,1
79.6,400,,1681.25,65218.0,1.0,,1168,13.2,400,84,744,,27.9,1681.25,1
79.6,388,,1670.0,65218.0,1.0,,1168,13,388,83,744,,27.85,1670,1
80.0,400,,1709.5,65218.0,1.0,,1168,0,400,83,744,,27.9,1709.5,1
80.0,388,,1645.75,65224.0,1.0,,1168,0,388,83,744,,27.8,1645.75,1
55.6,300,,1300.5,65224.0,1.0,,1152,10.3,300,83,744,,27.85,1300.5,1
24.0,128,,825.75,65224.0,1.0,,1104,5.1,128,84,744,,27.75,825.75,1
35.2,228,,1094.0,65224.0,1.0,,1136,0,228,83,744,,27.85,1094,1
0.0,100,,652.5,65224.0,1.0,,1152,0,100,80,768,,27.7,652.5,1
,,,,,1.0,,,,,,,,,,2
0.0,4,,0.0,,1.0,,,0,4,79,,,,0,1
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
,,,,,1.0,,,,,,,,,,2
0.0,4,,,,1.0,,,0,4,78,,,,0,1
32.4,264,,1054.25,65224.0,1.0,,1136,0,264,69,664,,27.9,1054.25,1
51.6,368,,1307.0,65224.0,1.0,,1168,7,368,69,760,,27.9,1307,1
67.2,428,,1555.125,65224.0,1.0,,1184,0,428,74,784,,28,1555.125,1
72.4,440,,1621.875,65224.0,1.0,,1184,0,440,75,784,,,1621.875,1
73.6,432,,1592.125,65224.0,1.0,,1184,0,432,76,784,,,1592.125,1
68.8,412,,1526.75,65230.0,1.0,,1168,12,412,77,784,,,1526.75,1
74.0,420,,1629.75,65230.0,1.0,,1184,12.6,420,79,784,,,1629.75,1
73.6,424,,1571.875,65230.0,1.0,,1168,0,424,80,784,,,1571.875,1
78.8,420,,1652.75,65230.0,1.0,,1168,12.9,420,82,784,,,1652.75,1
77.2,432,,1656.25,65230.0,1.0,,1184,0,432,83,784,,,1656.25,1
64.8,372,,1500.375,65230.0,1.0,,1152,0,372,82,784,,,1500.375,1
75.6,420,,1632.0,65230.0,1.0,,1168,0,420,82,784,,,1632,1
74.8,412,,1593.25,65230.0,1.0,,1168,0,412,82,784,,,1593.25,1
76.0,400,,1641.125,65230.0,1.0,,1168,12.9,400,82,784,,,1641.125,1
75.6,412,,1649.25,65230.0,1.0,,1168,12.9,412,83,784,,,1649.25,1
